ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_year,Dt_month,Dt_day,Children,IsParent,MntTotal,Age,NumPurchaseTotal,log_Age,log_Recency,log_Income,log_Children,log_MntTotal,log_MntWines,log_MntFruits,log_MntMeatProducts,log_MntFishProducts,log_MntSweetProducts,log_MntGoldProds,log_NumPurchaseTotal
1581,1980,Graduation,In a relationship,37406.0,1,0,2013-10-10,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,2013,10,10,1,1,17,34,4,3.5553480614894135,2.9444389791664403,10.529613131664696,0.6931471805599453,2.8903717578961645,1.0986122886681098,0.0,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.6094379124341003
564,1981,PhD,In a relationship,56937.0,1,0,2012-08-04,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,3,11,1,2012,8,4,1,1,906,33,30,3.5263605246161616,4.406719247264253,10.949718235522484,0.6931471805599453,6.810142450115136,6.616065185132817,2.1972245773362196,4.836281906951478,2.4849066497880004,2.1972245773362196,2.1972245773362196,3.4339872044851463
6619,1978,Graduation,In a relationship,38415.0,1,1,2013-01-02,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,1,2,2,1,44,36,6,3.6109179126442243,4.5217885770490405,10.556229318461034,1.0986122886681098,3.8066624897703196,3.1354942159291497,0.6931471805599453,2.6390573296152584,1.6094379124341003,0.0,1.6094379124341003,1.9459101490553132
9081,1988,Graduation,Single,20518.0,1,0,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,3,11,0,2014,5,18,1,1,25,26,5,3.295836866004329,4.07753744390572,9.929106565153747,0.6931471805599453,3.258096538021482,1.6094379124341003,0.6931471805599453,1.9459101490553132,1.6094379124341003,0.6931471805599453,2.302585092994046,1.791759469228055
178,1956,Graduation,In a relationship,62503.0,0,1,2013-02-18,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0,2013,2,18,1,1,973,58,26,4.07753744390572,3.713572066704308,11.04298583367658,0.6931471805599453,6.881411303642535,6.171700597410915,0.0,5.267858159063328,4.709530201312334,4.330733340286331,4.770684624465665,3.295836866004329
916,1972,PhD,Single,41644.0,1,1,2014-05-09,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,2014,5,9,2,1,31,42,6,3.7612001156935624,4.219507705176107,10.636936592369441,1.0986122886681098,3.4657359027997265,3.044522437723423,1.3862943611198906,1.6094379124341003,1.0986122886681098,0.0,1.0986122886681098,1.9459101490553132
5512,1977,Master,In a relationship,55842.0,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,2014,5,23,1,1,518,37,17,3.6375861597263857,2.995732273553991,10.93029946092149,0.6931471805599453,6.251903883165888,6.113682179832232,0.0,3.6888794541139363,0.0,1.6094379124341003,3.2188758248682006,2.8903717578961645
8970,1972,PhD,In a relationship,62010.0,0,1,2012-10-23,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,3,11,0,2012,10,23,1,1,530,42,19,3.7612001156935624,4.543294782270004,11.035067067645114,0.6931471805599453,6.274762021241939,5.918893854273146,3.1354942159291497,3.6888794541139363,1.9459101490553132,0.0,4.532599493153256,2.995732273553991
10581,1977,Graduation,In a relationship,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,2012,10,31,1,1,506,37,21,3.6375861597263857,3.7376696182833684,10.624371488067673,0.6931471805599453,6.2285110035911835,5.641907070938114,2.0794415416798357,4.442651256490317,2.772588722239781,0.0,4.787491742782046,3.091042453358316
5300,1973,Master,In a relationship,38961.0,1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,3,11,0,2013,12,30,1,1,70,41,6,3.7376696182833684,4.110873864173311,10.57034209114115,0.6931471805599453,4.2626798770413155,2.995732273553991,2.0794415416798357,2.995732273553991,0.0,0.6931471805599453,3.2188758248682006,1.9459101490553132
5154,1972,Master,Single,37760.0,1,0,2013-08-11,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2013,8,11,1,1,54,42,6,3.7612001156935624,4.007333185232471,10.539032102959615,0.6931471805599453,4.007333185232471,3.295836866004329,1.3862943611198906,2.6390573296152584,1.0986122886681098,2.3978952727983707,0.0,1.9459101490553132
8346,1974,Graduation,Single,32233.0,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,3,11,1,2012,8,19,1,1,296,40,12,3.713572066704308,3.295836866004329,10.380777075082664,0.6931471805599453,5.6937321388027,4.9344739331306915,2.772588722239781,3.58351893845611,3.258096538021482,2.4849066497880004,4.290459441148391,2.5649493574615367
1676,1975,Graduation,In a relationship,43057.0,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,3,11,0,2013,10,30,1,1,266,39,15,3.6888794541139363,3.4339872044851463,10.670303323021274,0.6931471805599453,5.58724865840025,5.365976015021851,1.0986122886681098,3.8066624897703196,0.0,1.0986122886681098,1.791759469228055,2.772588722239781
9286,1960,Master,In a relationship,83151.0,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,2012,10,10,0,0,747,54,19,4.007333185232471,4.543294782270004,11.328425537248224,0.0,6.617402977974478,6.0112671744041615,3.367295829986474,4.61512051684126,4.795790545596741,4.31748811353631,2.9444389791664403,2.995732273553991
2426,1964,PhD,Single,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,3,11,1,2012,9,14,0,0,895,50,29,3.9318256327243257,3.58351893845611,11.27499817066327,0.0,6.79794041297493,6.182084906716632,4.31748811353631,4.74493212836325,5.135798437050262,3.6375861597263857,2.9444389791664403,3.4011973816621555
5172,1976,Master,In a relationship,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,2013,11,14,1,1,1053,38,17,3.6635616461296463,1.6094379124341003,11.083756630162828,0.6931471805599453,6.960347729101308,6.6052979209482015,0.0,5.4510384535657,2.6390573296152584,3.044522437723423,3.9318256327243257,2.8903717578961645
5562,1974,Graduation,In a relationship,60093.0,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0,2013,6,26,1,1,735,40,21,3.713572066704308,4.532599493153256,11.003665281928944,0.6931471805599453,6.601230118728877,6.220590170099739,2.5649493574615367,4.700480365792417,2.833213344056216,1.9459101490553132,4.51085950651685,3.091042453358316
3436,1969,Graduation,In a relationship,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,1,26,1,1,20,45,5,3.828641396489095,3.2188758248682006,9.550092936718967,0.6931471805599453,3.044522437723423,2.4849066497880004,0.0,1.791759469228055,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055
3921,1952,2n Cycle,Single,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,2012,10,28,0,0,205,62,10,4.143134726391533,4.574710978503383,10.256184595105637,0.0,5.327876168789581,3.2188758248682006,0.6931471805599453,4.6913478822291435,3.4011973816621555,3.4011973816621555,2.70805020110221,2.3978952727983707
3403,1958,PhD,In a relationship,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,3,11,0,2012,9,24,1,1,2092,56,21,4.04305126783455,2.4849066497880004,11.27660801769523,0.6931471805599453,7.646353722445999,7.065613363597717,2.995732273553991,6.38856140554563,4.605170185988092,4.343805421853684,4.90527477843843,3.091042453358316
22,1976,Graduation,Single,46310.0,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,2012,12,3,1,1,309,38,14,3.6635616461296463,4.605170185988092,10.74313479284995,0.6931471805599453,5.736572297479192,5.225746673713202,1.0986122886681098,4.48863636973214,2.772588722239781,1.791759469228055,2.70805020110221,2.70805020110221
10965,1955,Graduation,In a relationship,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,3,11,0,2013,2,22,0,0,1722,59,22,4.0943445622221,4.290459441148391,11.238567563520709,0.0,7.45182223652793,6.891625897052253,3.044522437723423,5.966146739123692,5.484796933490655,3.9318256327243257,3.713572066704308,3.1354942159291497
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,2013,1,12,1,1,900,50,15,3.9318256327243257,4.356708826689592,10.973511734352114,0.6931471805599453,6.803505257608338,6.539585955617669,0.0,4.248495242049359,2.3978952727983707,0.0,4.875197323201151,2.772588722239781
6605,1944,PhD,Single,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,2013,11,27,0,0,682,70,20,4.2626798770413155,4.454347296253507,10.92620822802613,0.0,6.52649485957079,6.22455842927536,2.6390573296152584,4.882801922586371,2.1972245773362196,0.0,3.295836866004329,3.044522437723423
3136,1962,Master,Single,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,2013,4,13,1,1,663,52,22,3.970291913552122,4.48863636973214,10.992604906642436,0.6931471805599453,6.498282149476434,5.762051382780177,3.258096538021482,5.583496308781699,3.258096538021482,2.995732273553991,2.5649493574615367,3.1354942159291497
8737,1978,Graduation,Single,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,2014,4,5,1,1,43,36,6,3.6109179126442243,3.1354942159291497,10.92529078851728,0.6931471805599453,3.784189633918261,3.4011973816621555,0.6931471805599453,2.302585092994046,1.0986122886681098,0.0,1.0986122886681098,1.9459101490553132
11088,1971,PhD,In a relationship,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,2013,4,21,1,1,1816,43,18,3.784189633918261,4.430816798843313,11.272673902618335,0.6931471805599453,7.504942068396171,7.242082359256962,0.0,5.777652323222656,3.8501476017100584,3.58351893845611,2.8903717578961645,2.9444389791664403
716,1949,PhD,In a relationship,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,2014,5,22,1,1,976,65,27,4.189654742026425,4.1588830833596715,11.125968028417804,0.6931471805599453,6.884486652042782,6.272877006546167,0.0,5.877735781779639,4.1588830833596715,3.367295829986474,0.0,3.332204510175204
466,1944,Graduation,In a relationship,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,2013,4,3,0,0,746,70,21,4.2626798770413155,2.302585092994046,11.086379713250825,0.0,6.616065185132817,5.963579343618446,2.70805020110221,5.389071729816501,4.5217885770490405,2.70805020110221,3.091042453358316,3.091042453358316
9135,1950,Graduation,In a relationship,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2012,8,6,2,1,64,64,6,4.174387269895637,4.532599493153256,10.211119300295529,1.0986122886681098,4.174387269895637,2.6390573296152584,1.0986122886681098,3.091042453358316,1.6094379124341003,0.0,3.2188758248682006,1.9459101490553132
10623,1961,Master,In a relationship,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,11,15,1,1,32,53,5,3.9889840465642745,1.0986122886681098,10.785828455707216,0.6931471805599453,3.4965075614664802,3.367295829986474,0.0,1.6094379124341003,0.0,0.0,0.0,1.791759469228055
8151,1990,Basic,In a relationship,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0,2012,12,29,0,0,263,24,9,3.2188758248682006,1.9459101490553132,10.097408245173435,0.0,5.575949103146316,2.833213344056216,3.6109179126442243,3.091042453358316,3.044522437723423,4.143134726391533,4.6913478822291435,2.302585092994046
5140,1985,PhD,In a relationship,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,2012,8,24,1,1,1445,29,21,3.4011973816621555,4.204692619390966,11.072185448770925,0.6931471805599453,7.27655640271871,6.954638864880987,0.0,4.948759890378168,4.219507705176107,3.6635616461296463,5.0369526024136295,3.091042453358316
10160,1956,Master,In a relationship,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,6,21,1,1,46,58,5,4.07753744390572,3.912023005428146,10.838482269204055,0.6931471805599453,3.8501476017100584,3.4657359027997265,0.0,2.0794415416798357,1.0986122886681098,0.0,1.9459101490553132,1.791759469228055
4945,1953,Graduation,Single,53653.0,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,2012,11,7,0,0,1210,61,28,4.127134385045092,3.4011973816621555,10.890311302595522,0.0,7.099201743553092,6.704414354964107,2.3978952727983707,5.480638923341991,3.367295829986474,2.3978952727983707,4.6913478822291435,3.367295829986474
10584,1976,Graduation,In a relationship,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,2013,12,2,1,1,945,38,24,3.6635616461296463,4.356708826689592,11.092336566716217,0.6931471805599453,6.852242569051878,5.420534999272286,5.093750200806762,5.961005339623274,4.672828834461906,3.6109179126442243,3.4011973816621555,3.2188758248682006
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,2013,7,19,0,0,1157,25,22,3.258096538021482,4.356708826689592,11.304892176460372,0.0,7.05444965813294,6.202535517187923,4.2626798770413155,5.783825182329737,4.990432586778736,3.713572066704308,4.442651256490317,3.1354942159291497
3386,1992,Graduation,In a relationship,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,2013,6,21,0,0,137,22,8,3.1354942159291497,4.276666119016055,10.461273095165398,0.0,4.927253685157205,3.5553480614894135,1.6094379124341003,4.204692619390966,1.3862943611198906,2.3978952727983707,3.044522437723423,2.1972245773362196
8939,1959,Graduation,Single,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,3,11,0,2012,12,16,1,1,730,55,25,4.02535169073515,3.912023005428146,11.022735454804309,0.6931471805599453,6.594413459749778,5.948034989180646,4.9344739331306915,4.189654742026425,4.110873864173311,3.295836866004329,4.0943445622221,3.258096538021482
9925,1981,PhD,In a relationship,39665.0,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0,2013,5,25,1,1,216,33,12,3.5263605246161616,4.584967478670572,10.588249676561633,0.6931471805599453,5.37989735354046,4.852030263919617,0.6931471805599453,4.04305126783455,0.0,0.6931471805599453,3.4657359027997265,2.5649493574615367
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,2013,3,28,1,1,943,35,23,3.58351893845611,1.9459101490553132,11.004646595470813,0.6931471805599453,6.8501261661455,5.786897381366708,4.430816798843313,5.707110264748875,4.465908118654584,4.07753744390572,4.5217885770490405,3.1780538303479458
5389,1964,Graduation,In a relationship,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,2013,10,20,2,1,347,50,16,3.9318256327243257,4.543294782270004,10.797962031129387,1.0986122886681098,5.8522024797744745,5.476463551931511,2.8903717578961645,4.23410650459726,2.1972245773362196,2.3978952727983707,1.9459101490553132,2.833213344056216
6036,1959,Master,In a relationship,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,3,11,0,2014,3,17,0,0,1924,55,19,4.02535169073515,4.3694478524670215,11.397750275924011,0.0,7.562681246721884,7.063903961472068,4.532599493153256,6.013715156042802,4.290459441148391,4.867534450455582,4.02535169073515,2.995732273553991
182,1946,PhD,In a relationship,44124.0,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,3,11,0,2013,5,11,1,1,397,68,17,4.23410650459726,4.143134726391533,10.694781794235597,0.6931471805599453,5.986452005284438,5.652489180268651,0.0,4.02535169073515,0.0,1.9459101490553132,3.970291913552122,2.8903717578961645
203,1975,Master,Single,81169.0,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,2013,4,14,0,0,2089,39,22,3.6888794541139363,3.871201010907891,11.304300999755222,0.0,7.644919344958857,7.161622002939187,3.044522437723423,6.419994928147142,4.394449154672439,4.127134385045092,3.332204510175204,3.1354942159291497
11025,1961,Graduation,In a relationship,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,2013,2,3,2,1,138,53,11,3.9889840465642745,2.302585092994046,10.50353211483375,1.0986122886681098,4.9344739331306915,4.189654742026425,0.0,3.8501476017100584,1.6094379124341003,1.3862943611198906,3.044522437723423,2.4849066497880004
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,6,30,1,1,42,24,5,3.2188758248682006,4.356708826689592,10.169537324860794,0.6931471805599453,3.7612001156935624,2.4849066497880004,2.0794415416798357,2.302585092994046,1.3862943611198906,0.6931471805599453,2.4849066497880004,1.791759469228055
4607,1959,Graduation,In a relationship,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,2013,8,23,0,0,777,55,17,4.02535169073515,3.2188758248682006,11.17560486859362,0.0,6.656726524178391,5.429345628954441,3.1780538303479458,5.966146739123692,3.7612001156935624,3.091042453358316,4.330733340286331,2.8903717578961645
3711,1944,Master,In a relationship,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,2014,3,1,0,0,1902,70,20,4.2626798770413155,2.995732273553991,11.29209174394291,0.0,7.551186867296149,6.943122422819428,4.90527477843843,6.508769136971682,3.258096538021482,3.6635616461296463,0.0,3.044522437723423
3696,1965,Graduation,Single,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,1,27,2,1,52,49,7,3.912023005428146,4.219507705176107,10.329767847024877,1.0986122886681098,3.970291913552122,3.332204510175204,0.6931471805599453,2.5649493574615367,1.0986122886681098,0.0,2.3978952727983707,2.0794415416798357
2532,1987,Master,Single,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,2014,3,1,0,0,1651,27,13,3.332204510175204,4.564348191467836,11.204428252804528,0.0,7.409741954080923,6.890609120147166,4.30406509320417,5.863631175598097,4.04305126783455,2.70805020110221,5.170483995038151,2.6390573296152584
9214,1991,Graduation,In a relationship,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,2013,8,16,0,0,358,23,13,3.1780538303479458,3.8918202981106265,10.661766828033855,0.0,5.883322388488279,5.19295685089021,1.0986122886681098,4.174387269895637,3.6635616461296463,2.8903717578961645,4.07753744390572,2.6390573296152584
4943,1953,Graduation,In a relationship,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,2012,9,30,0,0,1727,61,16,4.127134385045092,4.30406509320417,11.163424724779496,0.0,7.454719949364001,7.22983877815125,3.5263605246161616,5.37989735354046,0.0,3.5263605246161616,4.204692619390966,2.833213344056216
35,1987,Graduation,In a relationship,25545.0,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,2012,9,8,1,1,210,27,10,3.332204510175204,3.58351893845611,10.148236027602723,0.6931471805599453,5.351858133476067,3.4965075614664802,0.6931471805599453,4.174387269895637,2.833213344056216,2.5649493574615367,4.454347296253507,2.3978952727983707
2258,1986,Graduation,In a relationship,32880.0,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2012,12,4,1,1,42,28,5,3.367295829986474,4.343805421853684,10.400650262332935,0.6931471805599453,3.7612001156935624,2.1972245773362196,1.6094379124341003,2.772588722239781,2.0794415416798357,1.9459101490553132,1.0986122886681098,1.791759469228055
4322,1958,PhD,In a relationship,77863.0,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,2013,11,27,0,0,1291,56,20,4.04305126783455,3.044522437723423,11.26271899410633,0.0,7.163946684342547,6.782192056006791,3.6635616461296463,5.768320995793772,2.833213344056216,3.258096538021482,2.5649493574615367,3.044522437723423
713,1977,Master,In a relationship,50353.0,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,2014,6,8,0,0,442,37,15,3.6375861597263857,4.290459441148391,10.82683333888396,0.0,6.093569770045136,4.955827057601261,2.772588722239781,5.0369526024136295,4.219507705176107,3.4657359027997265,3.58351893845611,2.772588722239781
4702,1964,Graduation,Single,61839.0,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,2012,8,12,0,0,1895,50,17,3.9318256327243257,3.044522437723423,11.032305683261304,0.0,7.547501682814967,6.90875477931522,5.049856007249537,5.940171252720432,5.41610040220442,2.8903717578961645,4.795790545596741,2.8903717578961645
3281,1960,PhD,In a relationship,49154.0,1,1,2013-11-03,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,2013,11,3,2,1,411,54,19,4.007333185232471,4.248495242049359,10.802733849801024,1.0986122886681098,6.021023349349527,5.332718793265369,2.3978952727983707,4.219507705176107,3.4339872044851463,3.332204510175204,4.276666119016055,2.995732273553991
702,1975,2n Cycle,Single,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0,2013,2,15,1,1,521,39,19,3.6888794541139363,4.394449154672439,10.772330219222972,0.6931471805599453,6.257667587882639,5.093750200806762,4.127134385045092,4.430816798843313,4.584967478670572,4.060443010546419,4.127134385045092,2.995732273553991
2004,1969,Graduation,Single,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,2013,9,18,1,1,1168,45,17,3.828641396489095,4.189654742026425,11.193821522510108,0.6931471805599453,7.063903961472068,6.429719478039138,4.007333185232471,5.564520407322694,4.852030263919617,4.007333185232471,4.007333185232471,2.8903717578961645
4769,1977,Master,In a relationship,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0,2014,6,18,2,1,493,37,23,3.6375861597263857,3.970291913552122,10.967422126322845,1.0986122886681098,6.202535517187923,6.124683390894205,1.6094379124341003,3.2188758248682006,0.0,0.0,2.302585092994046,3.1780538303479458
